,date,float_id,latitude,longitude,sea temperature in deg_celcius,sea_water_salinity in psu,Sea Pressure in decibar,cycle number
0,2017-10-03 07:33:27,2901307,10.91,72.625,28.94499969482422,35.08993911743164,4.599999904632568,240
1,2017-10-03 07:33:27,2901307,10.91,72.625,28.827999114990234,35.08694076538086,10.699999809265137,240
2,2017-10-03 07:33:27,2901307,10.91,72.625,28.639999389648438,35.151939392089844,16.0,240
3,2017-10-03 07:33:27,2901307,10.91,72.625,28.05500030517578,35.67700958251953,20.899999618530273,240
4,2017-10-03 07:33:27,2901307,10.91,72.625,27.72100067138672,35.842041015625,25.200000762939453,240
5,2017-10-03 07:33:27,2901307,10.91,72.625,26.41699981689453,36.000938415527344,30.799999237060547,240
6,2017-10-03 07:33:27,2901307,10.91,72.625,25.920000076293945,35.95994186401367,35.70000076293945,240
7,2017-10-03 07:33:27,2901307,10.91,72.625,24.20199966430664,35.895938873291016,41.0,240
8,2017-10-03 07:33:27,2901307,10.91,72.625,23.371999740600586,35.78501892089844,45.599998474121094,240
9,2017-10-03 07:33:27,2901307,10.91,72.625,22.513999938964844,35.733001708984375,50.400001525878906,240
10,2017-10-03 07:33:27,2901307,10.91,72.625,20.479000091552734,35.48196029663086,60.70000076293945,240
11,2017-10-03 07:33:27,2901307,10.91,72.625,18.448999404907227,35.27793884277344,70.5999984741211,240
12,2017-10-03 07:33:27,2901307,10.91,72.625,17.79400062561035,35.264930725097656,80.5,240
13,2017-10-03 07:33:27,2901307,10.91,72.625,17.141000747680664,35.25093078613281,90.5999984741211,240
14,2017-10-04 06:11:37,2903125,9.752,70.94,28.972999572753906,36.334999084472656,3.0299999713897705,143
15,2017-10-04 06:11:37,2903125,9.752,70.94,28.93600082397461,36.334999084472656,4.03000020980835,143
16,2017-10-04 06:11:37,2903125,9.752,70.94,28.893999099731445,36.33000183105469,6.130000114440918,143
17,2017-10-04 06:11:37,2903125,9.752,70.94,28.867000579833984,36.32899856567383,8.029999732971191,143
18,2017-10-04 06:11:37,2903125,9.752,70.94,28.857999801635742,36.32899856567383,10.029999732971191,143
19,2017-10-04 06:11:37,2903125,9.752,70.94,28.856000900268555,36.332000732421875,12.029999732971191,143
20,2017-10-04 06:11:37,2903125,9.752,70.94,28.861000061035156,36.34000015258789,14.029999732971191,143
21,2017-10-04 06:11:37,2903125,9.752,70.94,28.864999771118164,36.35499954223633,16.030000686645508,143
22,2017-10-04 06:11:37,2903125,9.752,70.94,28.85700035095215,36.3650016784668,18.030000686645508,143
