,date,float_id,latitude,longitude
475,2017-11-06 08:03:22,2903125,9.201,71.045
476,2017-11-06 08:03:22,2903125,9.201,71.045
477,2017-11-06 08:03:22,2903125,9.201,71.045
478,2017-11-06 08:03:22,2903125,9.201,71.045
479,2017-11-06 08:03:22,2903125,9.201,71.045
480,2017-11-06 08:03:22,2903125,9.201,71.045
481,2017-11-06 08:03:22,2903125,9.201,71.045
482,2017-11-06 08:03:22,2903125,9.201,71.045
483,2017-11-06 08:03:22,2903125,9.201,71.045
484,2017-11-06 08:03:22,2903125,9.201,71.045
485,2017-11-06 08:03:22,2903125,9.201,71.045
486,2017-11-06 08:03:22,2903125,9.201,71.045
487,2017-11-06 08:03:22,2903125,9.201,71.045
488,2017-11-06 08:03:22,2903125,9.201,71.045
489,2017-11-06 08:03:22,2903125,9.201,71.045
490,2017-11-06 08:03:22,2903125,9.201,71.045
491,2017-11-06 08:03:22,2903125,9.201,71.045
492,2017-11-06 08:03:22,2903125,9.201,71.045
493,2017-11-06 08:03:22,2903125,9.201,71.045
494,2017-11-06 08:03:22,2903125,9.201,71.045
495,2017-11-06 08:03:22,2903125,9.201,71.045
496,2017-11-06 08:03:22,2903125,9.201,71.045
497,2017-11-06 08:03:22,2903125,9.201,71.045
498,2017-11-06 08:03:22,2903125,9.201,71.045
499,2017-11-06 08:03:22,2903125,9.201,71.045
500,2017-11-06 08:03:22,2903125,9.201,71.045
501,2017-11-06 08:03:22,2903125,9.201,71.045
502,2017-11-06 08:03:22,2903125,9.201,71.045
503,2017-11-06 08:03:22,2903125,9.201,71.045
504,2017-11-06 08:03:22,2903125,9.201,71.045
505,2017-11-06 08:03:22,2903125,9.201,71.045
506,2017-11-06 08:03:22,2903125,9.201,71.045
507,2017-11-06 08:03:22,2903125,9.201,71.045
508,2017-11-06 08:03:22,2903125,9.201,71.045
509,2017-11-06 08:03:22,2903125,9.201,71.045
510,2017-11-06 08:03:22,2903125,9.201,71.045
511,2017-11-06 08:03:22,2903125,9.201,71.045
512,2017-11-06 08:03:22,2903125,9.201,71.045
513,2017-11-06 08:03:22,2903125,9.201,71.045
514,2017-11-06 08:03:22,2903125,9.201,71.045
